,carrier,p_nom,bus,yearcommissioned,retrofit,year_removed
DE0 12 onwind,onwind,994.3865,DE0 12,,,2042.0
DE0 12 solar,solar,61.972388,DE0 12,,,2042.0
DE0 13 onwind,onwind,12.0848,DE0 13,,,2042.0
DE0 13 solar,solar,201.40181,DE0 13,,,2042.0
DE0 14 onwind,onwind,354.83,DE0 14,,,2042.0
DE0 14 solar,solar,55.391511,DE0 14,,,2042.0
DE0 15 onwind,onwind,124.83,DE0 15,,,2042.0
DE0 15 solar,solar,37.382425,DE0 15,,,2042.0
DE0 2 offwind-ac,offwind-ac,134.4,DE0 2,,,2042.0
DE0 2 offwind-dc,offwind-dc,155.1,DE0 2,,,2042.0
DE0 2 onwind,onwind,938.295,DE0 2,,,2042.0
DE0 2 solar,solar,72.440396,DE0 2,,,2042.0
DE0 3 onwind,onwind,133.9398,DE0 3,,,2042.0
DE0 3 solar,solar,65.73978,DE0 3,,,2042.0
DE0 4 onwind,onwind,269.2605,DE0 4,,,2042.0
DE0 4 solar,solar,141.416758,DE0 4,,,2042.0
DE0 5 onwind,onwind,56.106,DE0 5,,,2042.0
DE0 5 solar,solar,47.014385,DE0 5,,,2042.0
DE0 6 onwind,onwind,186.65,DE0 6,,,2042.0
DE0 6 solar,solar,69.716562,DE0 6,,,2042.0
DE0 7 onwind,onwind,186.435,DE0 7,,,2042.0
DE0 7 solar,solar,77.054851,DE0 7,,,2042.0
DE0 8 onwind,onwind,185.08,DE0 8,,,2042.0
DE0 8 solar,solar,115.958446,DE0 8,,,2042.0
DE0 9 onwind,onwind,319.8891,DE0 9,,,2042.0
DE0 9 solar,solar,67.070987,DE0 9,,,2042.0
DE0 0 onwind,onwind,159.79999999999998,DE0 0,,,2041.0
DE0 0 solar,solar,64.525381,DE0 0,,,2041.0
DE0 1 onwind,onwind,182.3619,DE0 1,,,2041.0
DE0 1 solar,solar,84.86529,DE0 1,,,2041.0
DE0 10 onwind,onwind,231.435,DE0 10,,,2041.0
DE0 10 solar,solar,57.52997,DE0 10,,,2041.0
DE0 11 offwind-ac,offwind-ac,4.2,DE0 11,,,2041.0
DE0 11 onwind,onwind,410.9501,DE0 11,,,2041.0
DE0 11 solar,solar,238.738738,DE0 11,,,2041.0
DE0 12 offwind-ac,offwind-ac,301.03200000000004,DE0 12,,,2041.0
DE0 12 offwind-dc,offwind-dc,315.76800000000003,DE0 12,,,2041.0
DE0 12 onwind,onwind,714.2895,DE0 12,,,2041.0
DE0 12 solar,solar,46.017863,DE0 12,,,2041.0
DE0 13 onwind,onwind,62.82848,DE0 13,,,2041.0
DE0 13 solar,solar,109.881431,DE0 13,,,2041.0
DE0 14 onwind,onwind,516.1899999999999,DE0 14,,,2041.0
DE0 14 solar,solar,49.976005,DE0 14,,,2041.0
DE0 15 onwind,onwind,74.012,DE0 15,,,2041.0
DE0 15 solar,solar,38.054522,DE0 15,,,2041.0
DE0 2 offwind-ac,offwind-ac,123.504,DE0 2,,,2041.0
DE0 2 offwind-dc,offwind-dc,110.904,DE0 2,,,2041.0
DE0 2 onwind,onwind,835.4804,DE0 2,,,2041.0
DE0 2 solar,solar,63.139245,DE0 2,,,2041.0
DE0 3 onwind,onwind,51.08,DE0 3,,,2041.0
DE0 3 solar,solar,84.204388,DE0 3,,,2041.0
DE0 4 onwind,onwind,346.45476,DE0 4,,,2041.0
DE0 4 solar,solar,177.395522,DE0 4,,,2041.0
DE0 5 onwind,onwind,61.4808,DE0 5,,,2041.0
DE0 5 solar,solar,40.937548,DE0 5,,,2041.0
DE0 6 onwind,onwind,208.3585,DE0 6,,,2041.0
DE0 6 solar,solar,53.830054,DE0 6,,,2041.0
DE0 7 onwind,onwind,218.5636,DE0 7,,,2041.0
DE0 7 solar,solar,155.215677,DE0 7,,,2041.0
DE0 8 onwind,onwind,177.9,DE0 8,,,2041.0
DE0 8 solar,solar,73.86498,DE0 8,,,2041.0
DE0 9 onwind,onwind,251.63,DE0 9,,,2041.0
DE0 9 solar,solar,134.680763,DE0 9,,,2041.0
DE0 0 onwind,onwind,169.489,DE0 0,,,2040.0
DE0 0 solar,solar,61.332227,DE0 0,,,2040.0
DE0 1 onwind,onwind,167.7108,DE0 1,,,2040.0
DE0 1 solar,solar,83.69528,DE0 1,,,2040.0
DE0 10 onwind,onwind,209.075,DE0 10,,,2040.0
DE0 10 solar,solar,54.19463,DE0 10,,,2040.0
DE0 11 offwind-ac,offwind-ac,154.15,DE0 11,,,2040.0
DE0 11 offwind-dc,offwind-dc,158.98,DE0 11,,,2040.0
DE0 11 onwind,onwind,294.316615,DE0 11,,,2040.0
DE0 11 solar,solar,153.568187,DE0 11,,,2040.0
DE0 12 offwind-ac,offwind-ac,551.9399999999999,DE0 12,,,2040.0
DE0 12 offwind-dc,offwind-dc,661.2,DE0 12,,,2040.0
DE0 12 onwind,onwind,301.2964,DE0 12,,,2040.0
DE0 12 solar,solar,79.164988,DE0 12,,,2040.0
DE0 13 onwind,onwind,43.19528,DE0 13,,,2040.0
DE0 13 solar,solar,132.222026,DE0 13,,,2040.0
DE0 14 onwind,onwind,220.5415,DE0 14,,,2040.0
DE0 14 solar,solar,38.861712,DE0 14,,,2040.0
DE0 15 onwind,onwind,130.70499999999998,DE0 15,,,2040.0
DE0 15 solar,solar,43.814869,DE0 15,,,2040.0
DE0 2 offwind-ac,offwind-ac,437.92,DE0 2,,,2040.0
DE0 2 offwind-dc,offwind-dc,331.27,DE0 2,,,2040.0
DE0 2 onwind,onwind,1079.8314,DE0 2,,,2040.0
DE0 2 solar,solar,55.93244,DE0 2,,,2040.0
DE0 3 onwind,onwind,77.42,DE0 3,,,2040.0
DE0 3 solar,solar,64.132623,DE0 3,,,2040.0
DE0 4 onwind,onwind,388.3765,DE0 4,,,2040.0
DE0 4 solar,solar,175.834989,DE0 4,,,2040.0
DE0 5 onwind,onwind,13.815,DE0 5,,,2040.0
DE0 5 solar,solar,34.081215,DE0 5,,,2040.0
DE0 6 onwind,onwind,272.664,DE0 6,,,2040.0
DE0 6 solar,solar,96.672339,DE0 6,,,2040.0
DE0 7 onwind,onwind,111.69368,DE0 7,,,2040.0
DE0 7 solar,solar,106.467564,DE0 7,,,2040.0
DE0 8 onwind,onwind,51.92001,DE0 8,,,2040.0
DE0 8 solar,solar,102.922273,DE0 8,,,2040.0
DE0 9 onwind,onwind,251.995,DE0 9,,,2040.0
DE0 9 solar,solar,115.9088,DE0 9,,,2040.0
DE0 0 onwind,onwind,177.0276,DE0 0,,,2039.0
DE0 0 solar,solar,98.975887,DE0 0,,,2039.0
DE0 1 onwind,onwind,144.1763,DE0 1,,,2039.0
DE0 1 solar,solar,105.45138,DE0 1,,,2039.0
DE0 10 onwind,onwind,275.4475,DE0 10,,,2039.0
DE0 10 solar,solar,73.64526,DE0 10,,,2039.0
DE0 11 offwind-ac,offwind-ac,7.38,DE0 11,,,2039.0
DE0 11 onwind,onwind,560.215,DE0 11,,,2039.0
DE0 11 solar,solar,171.320255,DE0 11,,,2039.0
DE0 12 offwind-ac,offwind-ac,154.68,DE0 12,,,2039.0
DE0 12 offwind-dc,offwind-dc,159.85,DE0 12,,,2039.0
DE0 12 onwind,onwind,515.965,DE0 12,,,2039.0
DE0 12 solar,solar,105.025152,DE0 12,,,2039.0
DE0 13 onwind,onwind,53.7582,DE0 13,,,2039.0
DE0 13 solar,solar,198.535013,DE0 13,,,2039.0
DE0 14 onwind,onwind,192.759,DE0 14,,,2039.0
DE0 14 solar,solar,61.769211,DE0 14,,,2039.0
DE0 15 onwind,onwind,81.167,DE0 15,,,2039.0
DE0 15 solar,solar,62.403429,DE0 15,,,2039.0
DE0 2 offwind-ac,offwind-ac,82.22,DE0 2,,,2039.0
DE0 2 offwind-dc,offwind-dc,88.73,DE0 2,,,2039.0
DE0 2 onwind,onwind,1402.1137,DE0 2,,,2039.0
DE0 2 solar,solar,89.662547,DE0 2,,,2039.0
DE0 3 onwind,onwind,211.225,DE0 3,,,2039.0
DE0 3 solar,solar,105.802335,DE0 3,,,2039.0
DE0 4 onwind,onwind,302.058,DE0 4,,,2039.0
DE0 4 solar,solar,155.809306,DE0 4,,,2039.0
DE0 5 onwind,onwind,3.0769999999999995,DE0 5,,,2039.0
DE0 5 solar,solar,67.543453,DE0 5,,,2039.0
DE0 6 onwind,onwind,215.584,DE0 6,,,2039.0
DE0 6 solar,solar,92.384529,DE0 6,,,2039.0
DE0 7 onwind,onwind,262.505,DE0 7,,,2039.0
DE0 7 solar,solar,102.561987,DE0 7,,,2039.0
DE0 8 onwind,onwind,24.586243,DE0 8,,,2039.0
DE0 8 solar,solar,150.348368,DE0 8,,,2039.0
DE0 9 onwind,onwind,231.865,DE0 9,,,2039.0
DE0 9 solar,solar,104.549444,DE0 9,,,2039.0
DE0 0 onwind,onwind,92.14235,DE0 0,,,2038.0
DE0 0 solar,solar,175.441203,DE0 0,,,2038.0
DE0 1 onwind,onwind,97.7458,DE0 1,,,2038.0
DE0 1 solar,solar,176.9186,DE0 1,,,2038.0
DE0 10 onwind,onwind,274.8914,DE0 10,,,2038.0
DE0 10 solar,solar,133.13991,DE0 10,,,2038.0
DE0 11 onwind,onwind,497.19875,DE0 11,,,2038.0
DE0 11 solar,solar,297.851526,DE0 11,,,2038.0
DE0 12 offwind-ac,offwind-ac,85.0,DE0 12,,,2038.0
DE0 12 offwind-dc,offwind-dc,60.0,DE0 12,,,2038.0
DE0 12 onwind,onwind,347.374,DE0 12,,,2038.0
DE0 12 solar,solar,180.792305,DE0 12,,,2038.0
DE0 13 onwind,onwind,32.02294,DE0 13,,,2038.0
DE0 13 solar,solar,432.741847,DE0 13,,,2038.0
DE0 14 onwind,onwind,150.28987999999998,DE0 14,,,2038.0
DE0 14 solar,solar,145.567999,DE0 14,,,2038.0
DE0 15 onwind,onwind,91.9733,DE0 15,,,2038.0
DE0 15 solar,solar,118.848205,DE0 15,,,2038.0
DE0 2 offwind-ac,offwind-ac,35.0,DE0 2,,,2038.0
DE0 2 offwind-dc,offwind-dc,60.0,DE0 2,,,2038.0
DE0 2 onwind,onwind,514.44417,DE0 2,,,2038.0
DE0 2 solar,solar,146.54971,DE0 2,,,2038.0
DE0 3 onwind,onwind,195.8645,DE0 3,,,2038.0
DE0 3 solar,solar,193.181114,DE0 3,,,2038.0
DE0 4 onwind,onwind,142.33169999999998,DE0 4,,,2038.0
DE0 4 solar,solar,226.873661,DE0 4,,,2038.0
DE0 5 onwind,onwind,11.4761,DE0 5,,,2038.0
DE0 5 solar,solar,81.359325,DE0 5,,,2038.0
DE0 6 onwind,onwind,142.6178,DE0 6,,,2038.0
DE0 6 solar,solar,154.729709,DE0 6,,,2038.0
DE0 7 onwind,onwind,209.48448,DE0 7,,,2038.0
DE0 7 solar,solar,212.980323,DE0 7,,,2038.0
DE0 8 onwind,onwind,28.93312,DE0 8,,,2038.0
DE0 8 solar,solar,254.227956,DE0 8,,,2038.0
DE0 9 onwind,onwind,150.054,DE0 9,,,2038.0
DE0 9 solar,solar,191.565267,DE0 9,,,2038.0
DE0 0 onwind,onwind,114.152725,DE0 0,,,2037.0
DE0 0 solar,solar,322.346613,DE0 0,,,2037.0
DE0 1 onwind,onwind,73.5962,DE0 1,,,2037.0
DE0 1 solar,solar,363.34816,DE0 1,,,2037.0
DE0 10 onwind,onwind,160.392,DE0 10,,,2037.0
DE0 10 solar,solar,245.84549,DE0 10,,,2037.0
DE0 11 onwind,onwind,420.1855,DE0 11,,,2037.0
DE0 11 solar,solar,943.009214,DE0 11,,,2037.0
DE0 12 offwind-ac,offwind-ac,30.0,DE0 12,,,2037.0
DE0 12 offwind-dc,offwind-dc,30.0,DE0 12,,,2037.0
DE0 12 onwind,onwind,223.865,DE0 12,,,2037.0
DE0 12 solar,solar,495.63579,DE0 12,,,2037.0
DE0 13 onwind,onwind,0.1494599999999999,DE0 13,,,2037.0
DE0 13 solar,solar,729.481087,DE0 13,,,2037.0
DE0 14 onwind,onwind,123.0166,DE0 14,,,2037.0
DE0 14 solar,solar,340.534542,DE0 14,,,2037.0
DE0 15 onwind,onwind,60.30225,DE0 15,,,2037.0
DE0 15 solar,solar,180.768254,DE0 15,,,2037.0
DE0 2 offwind-ac,offwind-ac,10.0,DE0 2,,,2037.0
DE0 2 offwind-dc,offwind-dc,10.0,DE0 2,,,2037.0
DE0 2 onwind,onwind,462.2498,DE0 2,,,2037.0
DE0 2 solar,solar,378.968176,DE0 2,,,2037.0
DE0 3 onwind,onwind,149.5515,DE0 3,,,2037.0
DE0 3 solar,solar,269.136341,DE0 3,,,2037.0
DE0 4 onwind,onwind,183.1497,DE0 4,,,2037.0
DE0 4 solar,solar,892.675778,DE0 4,,,2037.0
DE0 5 onwind,onwind,2.0151,DE0 5,,,2037.0
DE0 5 solar,solar,136.461044,DE0 5,,,2037.0
DE0 6 onwind,onwind,73.2814,DE0 6,,,2037.0
DE0 6 solar,solar,281.364619,DE0 6,,,2037.0
DE0 7 onwind,onwind,198.6282,DE0 7,,,2037.0
DE0 7 solar,solar,462.56468,DE0 7,,,2037.0
DE0 8 onwind,onwind,17.398,DE0 8,,,2037.0
DE0 8 solar,solar,417.40028,DE0 8,,,2037.0
DE0 9 onwind,onwind,144.7188,DE0 9,,,2037.0
DE0 9 solar,solar,371.727893,DE0 9,,,2037.0
DE0 0 onwind,onwind,69.7536,DE0 0,,,2036.0
DE0 0 solar,solar,410.225637,DE0 0,,,2036.0
DE0 1 onwind,onwind,48.8639,DE0 1,,,2036.0
DE0 1 solar,solar,492.01627,DE0 1,,,2036.0
DE0 10 onwind,onwind,218.57,DE0 10,,,2036.0
DE0 10 solar,solar,254.10954,DE0 10,,,2036.0
DE0 11 offwind-ac,offwind-ac,25.3,DE0 11,,,2036.0
DE0 11 offwind-dc,offwind-dc,23.0,DE0 11,,,2036.0
DE0 11 onwind,onwind,156.816,DE0 11,,,2036.0
DE0 11 solar,solar,796.721642,DE0 11,,,2036.0
DE0 12 offwind-ac,offwind-ac,20.0,DE0 12,,,2036.0
DE0 12 offwind-dc,offwind-dc,10.0,DE0 12,,,2036.0
DE0 12 onwind,onwind,354.9208,DE0 12,,,2036.0
DE0 12 solar,solar,704.73189,DE0 12,,,2036.0
DE0 13 onwind,onwind,2.40562,DE0 13,,,2036.0
DE0 13 solar,solar,960.651048,DE0 13,,,2036.0
DE0 14 onwind,onwind,100.05317,DE0 14,,,2036.0
DE0 14 solar,solar,380.944745,DE0 14,,,2036.0
DE0 15 onwind,onwind,57.75,DE0 15,,,2036.0
DE0 15 solar,solar,224.336448,DE0 15,,,2036.0
DE0 2 offwind-ac,offwind-ac,5.0,DE0 2,,,2036.0
DE0 2 offwind-dc,offwind-dc,25.0,DE0 2,,,2036.0
DE0 2 onwind,onwind,321.6964,DE0 2,,,2036.0
DE0 2 solar,solar,515.013284,DE0 2,,,2036.0
DE0 3 onwind,onwind,58.64875,DE0 3,,,2036.0
DE0 3 solar,solar,368.500402,DE0 3,,,2036.0
DE0 4 onwind,onwind,123.3575,DE0 4,,,2036.0
DE0 4 solar,solar,997.828217,DE0 4,,,2036.0
DE0 5 onwind,onwind,6.6266,DE0 5,,,2036.0
DE0 5 solar,solar,223.053824,DE0 5,,,2036.0
DE0 6 onwind,onwind,103.30675,DE0 6,,,2036.0
DE0 6 solar,solar,371.335156,DE0 6,,,2036.0
DE0 7 onwind,onwind,100.66,DE0 7,,,2036.0
DE0 7 solar,solar,361.490094,DE0 7,,,2036.0
DE0 8 onwind,onwind,0.8049700000000001,DE0 8,,,2036.0
DE0 8 solar,solar,630.569686,DE0 8,,,2036.0
DE0 9 onwind,onwind,146.765,DE0 9,,,2036.0
DE0 9 solar,solar,271.17848,DE0 9,,,2036.0
DE0 0 onwind,onwind,20.27,DE0 0,,,2035.0
DE0 0 solar,solar,542.114503,DE0 0,,,2035.0
DE0 1 onwind,onwind,31.0,DE0 1,,,2035.0
DE0 1 solar,solar,475.53016,DE0 1,,,2035.0
DE0 10 onwind,onwind,97.75,DE0 10,,,2035.0
DE0 10 solar,solar,268.89853,DE0 10,,,2035.0
DE0 11 onwind,onwind,172.8005,DE0 11,,,2035.0
DE0 11 solar,solar,348.822893,DE0 11,,,2035.0
DE0 12 offwind-ac,offwind-ac,10.0,DE0 12,,,2035.0
DE0 12 offwind-dc,offwind-dc,5.0,DE0 12,,,2035.0
DE0 12 onwind,onwind,205.1188,DE0 12,,,2035.0
DE0 12 solar,solar,712.407205,DE0 12,,,2035.0
DE0 13 onwind,onwind,0.0461,DE0 13,,,2035.0
DE0 13 solar,solar,1263.410621,DE0 13,,,2035.0
DE0 14 onwind,onwind,41.055,DE0 14,,,2035.0
DE0 14 solar,solar,396.107859,DE0 14,,,2035.0
DE0 15 onwind,onwind,33.8,DE0 15,,,2035.0
DE0 15 solar,solar,201.334818,DE0 15,,,2035.0
DE0 2 offwind-ac,offwind-ac,15.0,DE0 2,,,2035.0
DE0 2 offwind-dc,offwind-dc,15.0,DE0 2,,,2035.0
DE0 2 onwind,onwind,304.0809,DE0 2,,,2035.0
DE0 2 solar,solar,519.439296,DE0 2,,,2035.0
DE0 3 onwind,onwind,28.18125,DE0 3,,,2035.0
DE0 3 solar,solar,348.49724,DE0 3,,,2035.0
DE0 4 onwind,onwind,142.5549,DE0 4,,,2035.0
DE0 4 solar,solar,526.126906,DE0 4,,,2035.0
DE0 5 onwind,onwind,2.30075,DE0 5,,,2035.0
DE0 5 solar,solar,239.202759,DE0 5,,,2035.0
DE0 6 onwind,onwind,51.822,DE0 6,,,2035.0
DE0 6 solar,solar,473.566464,DE0 6,,,2035.0
DE0 7 onwind,onwind,125.7506,DE0 7,,,2035.0
DE0 7 solar,solar,254.996663,DE0 7,,,2035.0
DE0 8 onwind,onwind,0.0006,DE0 8,,,2035.0
DE0 8 solar,solar,769.355532,DE0 8,,,2035.0
DE0 9 onwind,onwind,157.23,DE0 9,,,2035.0
DE0 9 solar,solar,233.748312,DE0 9,,,2035.0
DE0 0 onwind,onwind,16.6125,DE0 0,,,2034.0
DE0 0 solar,solar,357.058989,DE0 0,,,2034.0
DE0 1 onwind,onwind,90.006,DE0 1,,,2034.0
DE0 1 solar,solar,261.9004,DE0 1,,,2034.0
DE0 10 onwind,onwind,107.75,DE0 10,,,2034.0
DE0 10 solar,solar,129.07314,DE0 10,,,2034.0
DE0 11 offwind-dc,offwind-dc,5.0,DE0 11,,,2034.0
DE0 11 onwind,onwind,495.697,DE0 11,,,2034.0
DE0 11 solar,solar,104.967302,DE0 11,,,2034.0
DE0 12 offwind-ac,offwind-ac,10.0,DE0 12,,,2034.0
DE0 12 offwind-dc,offwind-dc,10.0,DE0 12,,,2034.0
DE0 12 onwind,onwind,226.0696,DE0 12,,,2034.0
DE0 12 solar,solar,346.115358,DE0 12,,,2034.0
DE0 13 onwind,onwind,2.2,DE0 13,,,2034.0
DE0 13 solar,solar,990.979299,DE0 13,,,2034.0
DE0 14 onwind,onwind,124.702,DE0 14,,,2034.0
DE0 14 solar,solar,218.856204,DE0 14,,,2034.0
DE0 15 onwind,onwind,32.4,DE0 15,,,2034.0
DE0 15 solar,solar,115.681057,DE0 15,,,2034.0
DE0 2 offwind-ac,offwind-ac,5.0,DE0 2,,,2034.0
DE0 2 offwind-dc,offwind-dc,5.0,DE0 2,,,2034.0
DE0 2 onwind,onwind,408.3408,DE0 2,,,2034.0
DE0 2 solar,solar,234.397646,DE0 2,,,2034.0
DE0 3 onwind,onwind,27.2098,DE0 3,,,2034.0
DE0 3 solar,solar,199.856703,DE0 3,,,2034.0
DE0 4 onwind,onwind,392.8,DE0 4,,,2034.0
DE0 4 solar,solar,283.551508,DE0 4,,,2034.0
DE0 5 onwind,onwind,4.006,DE0 5,,,2034.0
DE0 5 solar,solar,146.158095,DE0 5,,,2034.0
DE0 6 onwind,onwind,90.8,DE0 6,,,2034.0
DE0 6 solar,solar,263.694305,DE0 6,,,2034.0
DE0 7 onwind,onwind,106.55,DE0 7,,,2034.0
DE0 7 solar,solar,141.81784,DE0 7,,,2034.0
DE0 8 onwind,onwind,25.6,DE0 8,,,2034.0
DE0 8 solar,solar,516.105203,DE0 8,,,2034.0
DE0 9 onwind,onwind,520.0,DE0 9,,,2034.0
DE0 9 solar,solar,114.001058,DE0 9,,,2034.0
DE0 0 onwind,onwind,2.0,DE0 0,,,2033.0
DE0 0 solar,solar,133.250733,DE0 0,,,2033.0
DE0 1 onwind,onwind,12.5,DE0 1,,,2033.0
DE0 1 solar,solar,113.65085,DE0 1,,,2033.0
DE0 10 onwind,onwind,38.0,DE0 10,,,2033.0
DE0 10 solar,solar,84.54956,DE0 10,,,2033.0
DE0 11 onwind,onwind,168.95,DE0 11,,,2033.0
DE0 11 solar,solar,42.149513,DE0 11,,,2033.0
DE0 12 onwind,onwind,120.4,DE0 12,,,2033.0
DE0 12 solar,solar,97.344868,DE0 12,,,2033.0
DE0 13 solar,solar,409.328567,DE0 13,,,2033.0
DE0 14 onwind,onwind,8.8,DE0 14,,,2033.0
DE0 14 solar,solar,90.396982,DE0 14,,,2033.0
DE0 15 onwind,onwind,15.5,DE0 15,,,2033.0
DE0 15 solar,solar,54.975194,DE0 15,,,2033.0
DE0 2 onwind,onwind,144.51999999999998,DE0 2,,,2033.0
DE0 2 solar,solar,78.456875,DE0 2,,,2033.0
DE0 3 onwind,onwind,13.6,DE0 3,,,2033.0
DE0 3 solar,solar,146.444089,DE0 3,,,2033.0
DE0 4 onwind,onwind,28.1,DE0 4,,,2033.0
DE0 4 solar,solar,122.343555,DE0 4,,,2033.0
DE0 5 solar,solar,80.142746,DE0 5,,,2033.0
DE0 6 onwind,onwind,4.0920000000000005,DE0 6,,,2033.0
DE0 6 solar,solar,114.736791,DE0 6,,,2033.0
DE0 7 onwind,onwind,20.8,DE0 7,,,2033.0
DE0 7 solar,solar,54.084457,DE0 7,,,2033.0
DE0 8 onwind,onwind,6.8,DE0 8,,,2033.0
DE0 8 solar,solar,308.703509,DE0 8,,,2033.0
DE0 9 onwind,onwind,180.6,DE0 9,,,2033.0
DE0 9 solar,solar,42.823506,DE0 9,,,2033.0
DE0 0 onwind,onwind,19.0015,DE0 0,,,2032.0
DE0 0 solar,solar,87.097887,DE0 0,,,2032.0
DE0 1 onwind,onwind,88.375,DE0 1,,,2032.0
DE0 1 solar,solar,67.02319,DE0 1,,,2032.0
DE0 10 onwind,onwind,133.5,DE0 10,,,2032.0
DE0 10 solar,solar,48.86902,DE0 10,,,2032.0
DE0 11 onwind,onwind,210.7512,DE0 11,,,2032.0
DE0 11 solar,solar,19.237165,DE0 11,,,2032.0
DE0 12 onwind,onwind,199.65,DE0 12,,,2032.0
DE0 12 solar,solar,61.718987,DE0 12,,,2032.0
DE0 13 onwind,onwind,1.25,DE0 13,,,2032.0
DE0 13 solar,solar,268.918782,DE0 13,,,2032.0
DE0 14 onwind,onwind,51.4,DE0 14,,,2032.0
DE0 14 solar,solar,61.518742,DE0 14,,,2032.0
DE0 15 onwind,onwind,62.2,DE0 15,,,2032.0
DE0 15 solar,solar,39.178413,DE0 15,,,2032.0
DE0 2 onwind,onwind,266.3845,DE0 2,,,2032.0
DE0 2 solar,solar,50.089732,DE0 2,,,2032.0
DE0 3 onwind,onwind,4.8,DE0 3,,,2032.0
DE0 3 solar,solar,105.444658,DE0 3,,,2032.0
DE0 4 onwind,onwind,172.852,DE0 4,,,2032.0
DE0 4 solar,solar,59.762307,DE0 4,,,2032.0
DE0 5 onwind,onwind,20.0,DE0 5,,,2032.0
DE0 5 solar,solar,57.656413,DE0 5,,,2032.0
DE0 6 onwind,onwind,56.3,DE0 6,,,2032.0
DE0 6 solar,solar,81.878352,DE0 6,,,2032.0
DE0 7 onwind,onwind,161.5,DE0 7,,,2032.0
DE0 7 solar,solar,35.342022,DE0 7,,,2032.0
DE0 8 onwind,onwind,33.6,DE0 8,,,2032.0
DE0 8 solar,solar,184.055053,DE0 8,,,2032.0
DE0 9 onwind,onwind,198.65,DE0 9,,,2032.0
DE0 9 solar,solar,23.311264,DE0 9,,,2032.0
DE0 0 onwind,onwind,2.8,DE0 0,,,2031.0
DE0 0 solar,solar,66.103354,DE0 0,,,2031.0
DE0 1 onwind,onwind,88.8,DE0 1,,,2031.0
DE0 1 solar,solar,42.47642,DE0 1,,,2031.0
DE0 10 onwind,onwind,121.4,DE0 10,,,2031.0
DE0 10 solar,solar,26.03208,DE0 10,,,2031.0
DE0 11 onwind,onwind,368.61,DE0 11,,,2031.0
DE0 11 solar,solar,10.94018,DE0 11,,,2031.0
DE0 12 onwind,onwind,213.29,DE0 12,,,2031.0
DE0 12 solar,solar,56.797643,DE0 12,,,2031.0
DE0 13 onwind,onwind,3.25,DE0 13,,,2031.0
DE0 13 solar,solar,152.319326,DE0 13,,,2031.0
DE0 14 onwind,onwind,53.4,DE0 14,,,2031.0
DE0 14 solar,solar,48.199475,DE0 14,,,2031.0
DE0 15 onwind,onwind,66.8,DE0 15,,,2031.0
DE0 15 solar,solar,29.620843,DE0 15,,,2031.0
DE0 2 onwind,onwind,256.015,DE0 2,,,2031.0
DE0 2 solar,solar,33.810531,DE0 2,,,2031.0
DE0 3 onwind,onwind,30.6,DE0 3,,,2031.0
DE0 3 solar,solar,86.081665,DE0 3,,,2031.0
DE0 4 onwind,onwind,382.5,DE0 4,,,2031.0
DE0 4 solar,solar,21.494441,DE0 4,,,2031.0
DE0 5 onwind,onwind,22.0,DE0 5,,,2031.0
DE0 5 solar,solar,52.912014,DE0 5,,,2031.0
DE0 6 onwind,onwind,84.5,DE0 6,,,2031.0
DE0 6 solar,solar,61.239268,DE0 6,,,2031.0
DE0 7 onwind,onwind,163.7,DE0 7,,,2031.0
DE0 7 solar,solar,20.631717,DE0 7,,,2031.0
DE0 8 onwind,onwind,39.9,DE0 8,,,2031.0
DE0 8 solar,solar,118.081479,DE0 8,,,2031.0
DE0 9 onwind,onwind,304.95,DE0 9,,,2031.0
DE0 9 solar,solar,14.647198,DE0 9,,,2031.0
DE0 0 onwind,onwind,15.0046,DE0 0,,,2030.0
DE0 0 solar,solar,88.916263,DE0 0,,,2030.0
DE0 1 onwind,onwind,131.401,DE0 1,,,2030.0
DE0 1 solar,solar,39.1759,DE0 1,,,2030.0
DE0 10 onwind,onwind,75.0,DE0 10,,,2030.0
DE0 10 solar,solar,21.48785,DE0 10,,,2030.0
DE0 11 onwind,onwind,369.4,DE0 11,,,2030.0
DE0 11 solar,solar,9.453186,DE0 11,,,2030.0
DE0 12 onwind,onwind,317.56,DE0 12,,,2030.0
DE0 12 solar,solar,51.074186,DE0 12,,,2030.0
DE0 13 onwind,onwind,6.1080000000000005,DE0 13,,,2030.0
DE0 13 solar,solar,202.144135,DE0 13,,,2030.0
DE0 14 onwind,onwind,35.65,DE0 14,,,2030.0
DE0 14 solar,solar,46.649375,DE0 14,,,2030.0
DE0 15 onwind,onwind,24.84,DE0 15,,,2030.0
DE0 15 solar,solar,25.416132,DE0 15,,,2030.0
DE0 2 onwind,onwind,160.72,DE0 2,,,2030.0
DE0 2 solar,solar,35.731265,DE0 2,,,2030.0
DE0 3 onwind,onwind,32.1,DE0 3,,,2030.0
DE0 3 solar,solar,72.751751,DE0 3,,,2030.0
DE0 4 onwind,onwind,220.05,DE0 4,,,2030.0
DE0 4 solar,solar,23.276273,DE0 4,,,2030.0
DE0 5 onwind,onwind,7.8,DE0 5,,,2030.0
DE0 5 solar,solar,50.053601,DE0 5,,,2030.0
DE0 6 onwind,onwind,19.6,DE0 6,,,2030.0
DE0 6 solar,solar,81.717834,DE0 6,,,2030.0
DE0 7 onwind,onwind,78.06,DE0 7,,,2030.0
DE0 7 solar,solar,23.296391,DE0 7,,,2030.0
DE0 8 onwind,onwind,3.88,DE0 8,,,2030.0
